"44","16666","100","29092019"
"44","4501","100","29092019"
"45","4268","100","29092019"
"45","15908","100","29092019"
"45","18316","100","29092019"
"45","4248","100","29092019"
"45","4256","100","29092019"
"45","16030","100","29092019"
"45","16336","100","29092019"
"45","4425","100","29092019"
"45","8955","100","29092019"
"45","16179","100","29092019"
"45","16312","100","29092019"
"45","3575","100","29092019"
"46","13017","100","29092019"
"46","16146","100","29092019"
"46","3575","100","29092019"
"46","4274","100","29092019"
"46","4348","100","29092019"
"46","8936","100","29092019"
"46","4248","100","29092019"
"46","4256","100","29092019"
"46","16243","100","29092019"
"46","4425","100","29092019"
"46","16597","100","29092019"
"47","4498","100","30092019"
"47","4268","100","30092019"
"47","16677","100","30092019"
"47","18091","100","30092019"
"47","4451","100","30092019"
"47","16552","100","30092019"
"47","18295","100","30092019"
"47","16191","100","30092019"
"47","15926","100","30092019"
"47","16352","100","30092019"
"47","18252","100","30092019"
"48","4256","100","30092019"
"48","15863","100","30092019"
"49","4813","100","30092019"
"49","4539","100","30092019"
"49","16241","100","30092019"
"49","15979","100","30092019"
"49","4268","100","30092019"
"49","16105","100","30092019"
"49","4248","100","30092019"
"49","7955","100","30092019"
"49","10217","100","30092019"
"49","15881","100","30092019"
"49","4256","100","30092019"
"50","15826","100","30092019"
"50","18316","100","30092019"
"51","16100","100","30092019"
"51","16646","100","30092019"
"51","15871","100","30092019"
"51","16406","100","30092019"
"51","15859","100","30092019"
"51","16682","100","30092019"
"51","7955","100","30092019"
"51","15864","100","30092019"
"51","16091","100","30092019"
"51","3425","100","30092019"
"51","16116","100","30092019"
"52","3425","100","02102019"
"52","9282","100","02102019"
"52","12167","100","02102019"
"52","13017","100","02102019"
"52","18214","100","02102019"
"52","18092","100","02102019"
"52","18178","100","02102019"
"52","16370","100","02102019"
"52","18143","100","02102019"
"52","18243","100","02102019"
"52","18307","100","02102019"
"53","3425","100","02102019"
"53","16558","100","02102019"
"53","18197","100","02102019"
"53","16131","100","02102019"
"53","12665","100","02102019"
"53","15913","100","02102019"
"53","16674","100","02102019"
"53","15956","100","02102019"
"53","16145","100","02102019"
"53","8034","100","02102019"
"53","5532","100","02102019"
"54","17056","100","02102019"
"54","18232","100","02102019"
"54","18193","100","02102019"
"54","16673","100","02102019"
"54","18164","100","02102019"
"54","17952","100","02102019"
"54","16171","100","02102019"
"54","18118","100","02102019"
"54","18277","100","02102019"
"54","17104","100","02102019"
"54","18126","100","02102019"
"54","18189","100","02102019"
"55","4539","100","03102019"
"55","15596","100","03102019"
"56","15881","100","04102019"
"56","16245","100","04102019"
"56","18333","100","04102019"
"56","16313","100","04102019"
"56","18108","100","04102019"
"56","15935","100","04102019"
"56","13017","100","04102019"
"56","16308","100","04102019"
"56","16599","100","04102019"
"56","4248","100","04102019"
"56","16469","100","04102019"
"57","4349","100","05102019"
"57","4454","100","05102019"
"57","4378","100","05102019"
"57","4451","100","05102019"
"57","13017","100","05102019"
"57","4273","100","05102019"
"57","4268","100","05102019"
"57","4502","100","05102019"
"57","4537","100","05102019"
"57","4393","100","05102019"
"57","4425","100","05102019"
"57","4504","100","05102019"
"58","4253","100","06102019"
"58","3446","100","06102019"
"58","4064","100","06102019"
"58","15881","100","06102019"
"58","17300","100","06102019"
"58","4256","100","06102019"
"58","16366","100","06102019"
"58","13715","100","06102019"
"58","16030","100","06102019"
"58","3529","100","06102019"
"58","4378","100","06102019"
"58","4248","100","06102019"
"58","4268","100","06102019"
"58","15377","100","06102019"
"59","18284","100","02102019"
"59","16333","100","02102019"
"59","18090","100","02102019"
"59","4525","100","02102019"
"59","16246","100","02102019"
